reaction formula	model.dG0	dG0_prime	dGm_prime	dG0_std
dhnpt_c --> 6hmhpt_c + gcald_c	12.040326218	12.041354038	-5.07348349667	4.53574222212
dhor__S_c + q8_c --> orot_c + q8h2_c	nan	nan	nan	0.0
dhor__S_c + mqn8_c --> mql8_c + orot_c	nan	nan	nan	0.0
dhor__S_c + h2o_c <=> cbasp_c + h_c	38.7265736771	-2.34667247161	-2.34667247161	3.34964973447
cechddd_c + nad_c --> dhpppn_c + h_c + nadh_c	15.8571528903	-25.238652701	-25.238652701	11.4675154382
25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c	nan	nan	nan	0.0
4abz_c + 6hmhptpp_c --> dhpt_c + ppi_c	-5.08094032635	-46.4695948554	-46.4695948554	6.99260594734
dhptd_c --> h2o_c + hmfurn_c	nan	nan	nan	0.0
ahdt_c <=> dhmptp_c	nan	nan	nan	0.0
2dda7p_c --> 3dhq_c + pi_c	-132.783659828	-133.261604151	-150.376441685	9.83922603889
3dhq_c --> 3dhsk_c + h2o_c	-5.29095122973	-5.29089064431	-5.29089064431	4.10246633325
dimp_e <=> dimp_p	0.0	0.0	0.0	0.0
din_p + h_p --> din_c + h_c	0.0	0.0	0.0	0.0
din_e <=> din_p	0.0	0.0	0.0	0.0
25dkglcn_c + h_c + nadph_c --> 2dhguln_c + nadp_c	nan	nan	nan	0.0
25dkglcn_c + h_c + nadh_c --> 5dglcn_c + nad_c	-68.0742640915	-27.0009130941	-27.0009130941	2.30071312882
25dkglcn_c + h_c + nadph_c --> 5dglcn_c + nadp_c	-71.4943659262	-30.4209486948	-30.4209486948	2.27360529166
dkmpp_c + h2o_c + o2_c --> 2kmb_c + for_c + 2.0 h_c + pi_c	nan	nan	nan	0.0
dkmpp_c + 3.0 h2o_c + 2.0 nad_c --> 2kmb_c + for_c + 4.0 h_c + 2.0 nadh_c + pi_c	nan	nan	nan	0.0
dmpp_c + ipdp_c --> grdp_c + ppi_c	-28.3324797442	-69.5174718287	-69.5174718287	5.40682813303
h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c	-108.77443245	-67.6989645547	-67.6989645547	3.6196905606
2omhmbl_c + amet_c --> ahcys_c + h_c + q8h2_c	nan	nan	nan	0.0
dmso_c + mql8_c --> dms_c + h2o_c + mqn8_c	nan	nan	nan	0.0
dmso_p + mql8_c --> dms_p + h2o_p + mqn8_c	nan	nan	nan	0.0
2dmmql8_c + dmso_c --> 2dmmq8_c + dms_c + h2o_c	nan	nan	nan	0.0
2dmmql8_c + dmso_p --> 2dmmq8_c + dms_p + h2o_p	nan	nan	nan	0.0
dmso_e <=> dmso_p	0.0	0.0	0.0	0.0
dms_e <=> dms_p	0.0	0.0	0.0	0.0
4hba_c -->	241.185570429	-87.4063414702	-70.2915039355	4.9555094631
5drib_c -->	nan	nan	nan	0.0
aacald_c -->	156.687275915	-89.2225116632	-72.1076741285	2.65518058996
hmfurn_c -->	nan	nan	nan	0.0
oxam_c -->	524.833118784	442.681946926	459.796784461	4.24354930577
dhpmp_c + h2o_c --> dhnpt_c + pi_c	-14.3985890657	-14.9385223243	-32.053359859	3.97631730407
ahdt_c + h2o_c --> dhpmp_c + h_c + ppi_c	42.4309648891	-40.3963028251	-57.5111403598	4.94305945033
23doguln_c + h_c + nadh_c --> 3dhguln_c + nad_c	-63.0200704588	-21.9493861723	-21.9493861723	1.91101716702
dopa_e <=> dopa_p	0.0	0.0	0.0	0.0
atp_c + dpcoa_c --> adp_c + coa_c + h_c	47.4734477376	6.54392198267	6.54392198267	5.80176352765
2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c	-65.3987367583	-24.3243506472	-24.3243506472	5.80176352765
2dr5p_c --> acald_c + g3p_c	20.2723725716	20.161249417	3.04641188228	2.98243649259
dsbard_p + q8_c --> dsbaox_p + q8h2_c	nan	nan	nan	0.0
dsbard_p + mqn8_c --> dsbaox_p + mql8_c	nan	nan	nan	0.0
dsbcox_p + 2.0 gthrd_p --> dsbcrd_p + gthox_p	nan	nan	nan	0.0
dsbdox_c + trdrd_c --> dsbdrd_c + trdox_c	nan	nan	nan	0.0
dsbgox_p + 2.0 gthrd_p --> dsbgrd_p + gthox_p	nan	nan	nan	0.0
nadp_c + ser__D_c <=> 2amsa_c + h_c + nadph_c	70.0867327488	27.2818568247	27.2818568247	4.97316602004
h_p + ser__D_p --> h_c + ser__D_c	0.0	0.0	0.0	0.0
ser__D_e <=> ser__D_p	0.0	0.0	0.0	0.0
atp_c + dtmp_c <=> adp_c + dtdp_c	-44.6970038818	-4.62277666227	-4.62277666227	5.80176352765
dtmp_e <=> dtmp_p	0.0	0.0	0.0	0.0
dump_e <=> dump_p	0.0	0.0	0.0	0.0
atp_c + duri_c --> adp_c + dump_c + h_c	27.0764293286	-13.9977380047	-13.9977380047	2.39763647214
duri_c + pi_c <=> 2dr1p_c + ura_c	0.957641664549	2.55471584848	2.55471584848	5.28717400541
duri_p + h_p --> duri_c + h_c	0.0	0.0	0.0	0.0
duri_e <=> duri_p	0.0	0.0	0.0	0.0
dutp_c + h2o_c --> dump_c + h_c + ppi_c	42.4309648891	-40.0005143127	-57.1153518474	4.94305945033
dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c	-68.0225572459	-26.9565925991	-26.9565925991	2.39038430093
g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c	-70.1325642214	-29.1271548353	-29.1271548353	6.70436831173
atp_c + dxyl_c --> adp_c + dxyl5p_c + h_c	27.0764293286	-14.4497014424	-14.4497014424	2.39763647214
h_p + lac__D_p <=> h_c + lac__D_c	0.0	0.0	0.0	0.0
lac__D_e <=> lac__D_p	0.0	0.0	0.0	0.0
e4p_c + h2o_c + nad_c <=> 4per_c + 2.0 h_c + nadh_c	44.4063443856	-37.863045974	-37.863045974	4.36423681429
h_c + nadh_c + tdec2eACP_c --> dcaACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + tdec2eACP_c --> dcaACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + tddec2eACP_c --> ddcaACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + tddec2eACP_c --> ddcaACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + t3c5ddeceACP_c --> cddec5eACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + t3c5ddeceACP_c --> cddec5eACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + tmrs2eACP_c --> myrsACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + tmrs2eACP_c --> myrsACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + t3c7mrseACP_c --> nad_c + tdeACP_c	nan	nan	nan	0.0
h_c + nadph_c + t3c7mrseACP_c --> nadp_c + tdeACP_c	nan	nan	nan	0.0
h_c + nadh_c + tpalm2eACP_c --> nad_c + palmACP_c	nan	nan	nan	0.0
h_c + nadph_c + tpalm2eACP_c --> nadp_c + palmACP_c	nan	nan	nan	0.0
h_c + nadh_c + t3c9palmeACP_c --> hdeACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + t3c9palmeACP_c --> hdeACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + toctd2eACP_c --> nad_c + ocdcaACP_c	nan	nan	nan	0.0
h_c + nadph_c + toctd2eACP_c --> nadp_c + ocdcaACP_c	nan	nan	nan	0.0
h_c + nadh_c + t3c11vaceACP_c --> nad_c + octeACP_c	nan	nan	nan	0.0
h_c + nadph_c + t3c11vaceACP_c --> nadp_c + octeACP_c	nan	nan	nan	0.0
but2eACP_c + h_c + nadh_c --> butACP_c + nad_c	nan	nan	nan	0.0
but2eACP_c + h_c + nadph_c --> butACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + thex2eACP_c --> hexACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + thex2eACP_c --> hexACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + toct2eACP_c --> nad_c + ocACP_c	nan	nan	nan	0.0
h_c + nadph_c + toct2eACP_c --> nadp_c + ocACP_c	nan	nan	nan	0.0
eca4colipa_p --> eca4colipa_e	nan	nan	nan	0.0
colipa_p + eca4und_p --> eca4colipa_p + h_p + udcpdp_p	nan	nan	nan	0.0
2.0 unagamuf_p --> eca2und_p + h_p + udcpdp_p	nan	nan	nan	0.0
eca2und_p + unagamuf_p --> eca3und_p + h_p + udcpdp_p	nan	nan	nan	0.0
eca3und_p + unagamuf_p --> eca4und_p + h_p + udcpdp_p	nan	nan	nan	0.0
unagamuf_c --> unagamuf_p	0.0	0.0	0.0	0.0
3hbcoa_c <=> b2coa_c + h2o_c	3.80231301866	3.60297161983	3.60297161983	3.34964973447
3hhcoa_c <=> h2o_c + hx2coa_c	1.03013996125	0.993782598601	0.993782598601	5.80176352765
3hocoa_c <=> h2o_c + oc2coa_c	0.716129242313	0.520095210531	0.520095210531	2.90687401336
3hdcoa_c <=> dc2coa_c + h2o_c	0.716129242313	0.520095210531	0.520095210531	2.90687401336
3hddcoa_c <=> dd2coa_c + h2o_c	0.716129242313	0.520095210531	0.520095210531	2.90687401336
3htdcoa_c <=> h2o_c + td2coa_c	0.716129242313	0.520095210531	0.520095210531	2.90687401336
3hhdcoa_c <=> h2o_c + hdd2coa_c	0.716129242313	0.520095210532	0.520095210532	2.90687401336
3hodcoa_c <=> h2o_c + od2coa_c	0.716129242313	0.520095210532	0.520095210532	2.90687401336
2ddg6p_c --> g3p_c + pyr_c	13.0894746597	13.2874983678	-3.82733916692	4.10246633325
6pgc_c --> 2ddg6p_c + h2o_c	-43.0610097923	-43.0727193238	-43.0727193238	5.10740676772
ddcaACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4L_c	nan	nan	nan	0.0
kdo2lipid4L_c + myrsACP_c --> ACP_c + lipa_c	nan	nan	nan	0.0
hdeACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4p_c	nan	nan	nan	0.0
kdo2lipid4p_c + myrsACP_c --> ACP_c + lipa_cold_c	nan	nan	nan	0.0
enlipa_p --> enlipa_e	nan	nan	nan	0.0
2pg_c <=> h2o_c + pep_c	-4.08630818429	-4.09323509379	-4.09323509379	0.603411255285
3.0 23dhba_c + 3.0 seramp_c --> 6.0 amp_c + enter_c + 9.0 h_c	-6672.02894561	-7042.51969399	-7059.63453153	1175978.39137
enter_c + 3.0 h2o_c --> 3.0 23dhbzs_c + 3.0 h_c	nan	nan	nan	0.0
feenter_c + 3.0 h2o_c --> 3.0 23dhbzs_c + fe3_c + 3.0 h_c	nan	nan	nan	0.0
etha_c --> acald_c + nh4_c	nan	nan	nan	0.0
etha_p + h_p --> etha_c + h_c	0.0	0.0	0.0	0.0
etha_e <=> etha_p	0.0	0.0	0.0	0.0
atp_c + ethso3_p + h2o_c --> adp_c + ethso3_c + h_c + pi_c	nan	nan	nan	0.0
ethso3_e <=> ethso3_p	nan	nan	nan	0.0
etoh_p + h_p <=> etoh_c + h_c	0.0	0.0	0.0	0.0
etoh_e <=> etoh_p	0.0	0.0	0.0	0.0
12ppd__R_e -->	332.181784241	3.57690357469	20.6917411094	1.89831255141
12ppd__S_e -->	332.181784241	3.57690357469	20.6917411094	1.89831255141
14glucan_e -->	nan	nan	nan	0.0
15dap_e -->	35.6121298349	-621.592690492	-604.477852958	5.79098997195
23camp_e -->	801.332511703	349.516030857	366.630868392	6.9828198071
23ccmp_e -->	1124.88059252	673.147815375	690.26265291	9.89258333773
23cgmp_e -->	1025.50002177	573.846408963	590.961246497	195996.398609
23cump_e -->	1342.76742487	933.037074325	950.151911859	10.2118247659
23dappa_e -->	348.376885336	20.3243529427	37.4391904774	6.06787166813
26dap__M_e -->	686.381200178	111.345788295	128.460625829	5.60874148726
2ddglcn_e -->	922.259857513	552.579496087	569.694333622	6.59055821512
34dhpac_e -->	397.297042312	68.713160492	85.8279980268	7.5233516106
3amp_e -->	1031.6008032	538.829766971	555.944604505	5.02195692344
3cmp_e -->	1355.14888402	862.499383888	879.614221423	7.91183231705
3gmp_e -->	1255.76831327	763.213372596	780.328210131	195996.398568
3hcinnm_e -->	324.561822108	37.0486879003	54.163525435	5.80405852902
3hpppn_e -->	404.784148712	35.1194485167	52.2342860514	5.16629032584
3ump_e -->	1573.03571637	1122.15153468	1139.26637222	8.03815690298
4abut_e -->	372.213658338	2.54081894806	19.6556564828	3.1879795432
4hoxpacd_e -->	194.144647399	-134.447846734	-117.333009199	5.32574987413
5dglcn_e -->	1085.95358375	716.275898419	733.390735954	2.6408631561
LalaDgluMdapDala_e -->	nan	nan	nan	0.0
LalaDgluMdap_e -->	nan	nan	nan	0.0
ac_e -->	367.9018525	244.680436786	261.795274321	1.94662278251
acac_e -->	487.86349662	282.487082615	299.601920149	3.92380093662
acald_e -->	140.323612939	-23.9788273941	-6.8639898594	2.43128964936
acgal1p_e -->	1722.4019504	1147.65697858	1164.77181611	4.77015384527
acgal_e -->	888.627919987	272.576404854	289.691242388	3.92558771667
acgam1p_e -->	1725.01719826	1150.27222643	1167.38706397	5.58642988218
acgam_e -->	889.149751588	273.098236455	290.213073989	5.09066614467
acmana_e -->	885.426518981	269.375003848	286.489841382	4.50608534369
acmum_e -->	1149.56604958	410.289611602	427.404449136	5.07303425266
acnam_e -->	1360.17237665	620.885404628	638.000242163	4.69967036829
acolipa_e -->	nan	nan	nan	0.0
acser_e -->	669.050143951	299.466387395	316.58122493	6.38311213128
ade_e -->	-308.265666136	-513.583583123	-496.468745589	3.1972385731
adn_e -->	191.571416454	-342.396270766	-325.281433231	2.85498466257
adocbl_e -->	nan	nan	nan	0.0
ag_e -->	nan	nan	nan	0.0
agm_e -->	-51.0474016457	-708.250654688	-691.135817153	10.6369021938
akg_e -->	790.838597948	626.53731625	643.652153785	2.5873021358
ala_B_e -->	373.432437359	85.9069665824	103.021804117	10.2549182838
ala__D_e -->	366.687268318	79.1710123969	96.2858499316	3.03011632827
ala__L_e -->	366.648198818	79.1319428973	96.246780432	2.30568659588
alaala_e -->	492.572739774	-0.320387582801	16.7944499519	5.168651603
all__D_e -->	918.858575708	425.951451506	443.06628904	3.41049248998
alltn_e -->	391.944517874	146.307507729	163.422345264	12.1437024379
amp_e -->	1032.83308423	540.20253566	557.317373194	2.36892766566
anhgm_e -->	nan	nan	nan	0.0
arab__L_e -->	761.883264656	351.127356141	368.242193675	2.84114238335
arbtn_e -->	nan	nan	nan	0.0
arbtn_fe3_e -->	1625.83642023	270.671873127	287.786710662	391992.797662
arg__L_e -->	281.216916084	-334.887585298	-317.772747763	9.32600115761
ascb__L_e -->	nan	nan	nan	0.0
asn__L_e -->	526.039509809	197.447033557	214.561871092	5.80176352765
aso3_e -->	nan	nan	nan	0.0
asp__L_e -->	697.246911857	450.822851884	467.937689419	2.54445521363
but_e -->	352.590113636	65.0735173691	82.1883549038	5.80176352765
butso3_e -->	nan	nan	nan	0.0
ca2_e <=>	nan	nan	nan	0.0
cbi_e -->	nan	nan	nan	0.0
cbl1_e <=>	nan	nan	nan	0.0
cd2_e -->	nan	nan	nan	0.0
cgly_e -->	485.904114261	75.1808432066	92.2956807413	6.88769147394
chol_e -->	111.533704482	-463.524836264	-446.409998729	138590.382719
cit_e -->	1163.2128539	957.872995226	974.987832761	2.30786914956
cl_e <=>	nan	nan	nan	0.0
cmp_e -->	1360.91079324	868.420532566	885.5353701	8.43675698405
co2_e <=>	385.999997709	385.999997709	403.114835244	5.80176352765
cobalt2_e <=>	nan	nan	nan	0.0
colipa_e -->	nan	nan	nan	0.0
cpgn_e -->	nan	nan	nan	0.0
cpgn_un_e -->	nan	nan	nan	0.0
crn_e -->	438.808921801	-177.322751876	-160.207914342	138590.382729
csn_e -->	14.6562251994	-190.573574773	-173.458737238	7.15928718916
cu2_e <=>	nan	nan	nan	0.0
cu_e -->	nan	nan	nan	0.0
cyan_e -->	nan	nan	nan	0.0
cynt_e -->	97.3904444934	97.3904444934	114.505282028	5.80176352765
cys__D_e -->	348.329840005	60.8353934409	77.9502309756	6.18690449792
cys__L_e -->	338.867971014	51.3735244498	68.4883619845	5.80176352765
cytd_e -->	520.81393846	-13.0654822789	4.04935525582	7.55817614616
dad_2_e -->	29.967758612	-503.999588314	-486.884750779	5.73979613852
damp_e -->	868.626769123	376.002337257	393.117174792	5.31265118398
dca_e -->	301.740333958	-478.682363936	-461.567526401	5.86059006371
dcmp_e -->	1190.66806854	698.216398543	715.331236078	8.79377144232
dcyt_e -->	351.109575079	-182.743746091	-165.628908556	8.08532581469
ddca_e -->	287.81066178	-656.914476447	-639.799638913	7.29716364508
dgmp_e -->	1092.87363617	600.470360063	617.585197598	195996.398597
dgsn_e -->	251.72900433	-282.063522008	-264.948684473	195996.398579
dha_e -->	452.103276787	205.649617558	222.764455093	4.16959901444
dimp_e -->	1086.67680708	635.114460288	652.229297823	5.45654486153
din_e -->	246.548160866	-246.359078093	-229.244240559	5.40335730761
dms_e -->	-6.39415188667	-252.847812387	-235.732974852	11.0151048566
dmso_e -->	-37.2696899196	-283.72335042	-266.608512885	11.0151048566
dopa_e -->	297.116404499	-195.769885332	-178.655047797	7.34521748098
dtmp_e -->	1408.15085575	875.127051395	892.24188893	8.85700928594
dump_e -->	1410.2248879	959.272204647	976.387042182	8.21898835752
duri_e -->	568.99640743	76.9693368175	94.0841743522	8.14485865137
eca4colipa_e -->	nan	nan	nan	0.0
enlipa_e -->	nan	nan	nan	0.0
enter_e -->	1963.71374388	856.58729476	873.702132295	30.9112628684
etha_e -->	186.651079281	-141.942758879	-124.827921344	6.23902441904
ethso3_e -->	nan	nan	nan	0.0
etoh_e -->	178.956508321	-67.4971521794	-50.3823146446	2.79119174319
f6p_e -->	1760.0716166	1308.50523316	1325.62007069	1.32129590109
fald_e -->	124.103976131	41.9527559641	59.0675934988	2.78175787101
fe2_e <=>	78.8612343747	78.8612343747	95.9760719094	5.80176352765
fe3_e <=>	4.61277739148	4.61277739148	21.7276149262	5.80176352765
fe3dcit_e -->	1161.75957584	956.419717165	973.5345547	3.90449327181
fe3dhbzs_e -->	nan	nan	nan	0.0
fe3hox_e -->	nan	nan	nan	0.0
fe3hox_un_e -->	nan	nan	nan	0.0
fecrm_e -->	1152.93183552	-695.158111032	-678.043273497	587989.196821
fecrm_un_e -->	nan	nan	nan	0.0
feenter_e -->	1963.71374388	856.58729476	873.702132295	30.9112628684
feoxam_e -->	599.295417127	-1412.3177075	-1395.20286997	587989.196464
feoxam_un_e -->	nan	nan	nan	0.0
for_e -->	347.699472794	306.626771959	323.741609494	2.70709261031
fru_e -->	916.381513428	423.476252378	440.591089913	1.3257151378
frulys_e -->	1045.74675398	19.2235969295	36.3384344643	8.56565160152
fruur_e -->	1092.52922074	722.850996385	739.96583392	3.73579475474
fuc__L_e -->	757.662144759	264.755020556	281.869858091	3.61481896832
fum_e -->	598.256309163	516.109104879	533.223942414	2.34704982964
g1p_e -->	1755.19269622	1303.60774247	1320.72258	1.70991289414
g3pc_e -->	1007.16239669	185.650207244	202.765044778	195996.398772
g3pe_e -->	1088.44513604	513.390530113	530.505367648	138590.382579
g3pg_e -->	1380.95287283	805.894345593	823.009183128	138590.382561
g3pi_e -->	1863.36225964	1124.00130666	1141.1161442	138590.382856
g3ps_e -->	nan	nan	nan	0.0
g6p_e -->	1762.60405046	1311.03599175	1328.15082928	1.27807196765
gal1p_e -->	1749.3714416	1297.78648784	1314.90132538	2.53491326319
gal_e -->	909.345148728	416.438024526	433.552862061	2.77666776931
gal_bD_e -->	915.597411188	422.690286985	439.80512452	2.17681994587
galct__D_e -->	1301.08063667	972.476307871	989.591145406	3.3945871877
galctn__D_e -->	1123.55238621	671.721069089	688.835906624	2.80662551551
galctn__L_e -->	1123.55238621	671.721069089	688.835906624	2.80662551551
galt_e -->	945.686048124	370.627517051	387.742354585	3.90664067141
galur_e -->	nan	nan	nan	0.0
gam6p_e -->	1608.27206306	1074.74699385	1091.86183139	4.66642513382
gam_e -->	767.886236378	193.048764965	210.1636025	3.43677132691
gbbtn_e -->	279.079201782	-337.050445026	-319.935607492	138590.382713
gdp_e -->	2175.70874014	1642.97729057	1660.09212811	195996.39859
glc__D_e <=>	916.288805683	423.381681481	440.496519016	1.26856772709
glcn_e -->	1128.27725679	676.445939679	693.560777213	5.80176352765
glcr_e -->	1301.08063667	972.476307871	989.591145406	3.3945871877
glcur1p_e -->	1929.64801012	1601.34341781	1618.45825535	4.50601847866
glcur_e -->	1093.08604382	723.405998892	740.520836426	3.73579475474
gln__L_e -->	525.814297502	115.069776677	132.184614212	3.67119862821
glu__L_e -->	692.0756723	363.4849868	380.599824335	2.47957006138
gly_e -->	379.094125578	173.738600595	190.853438129	2.71193920248
glyald_e -->	437.104992021	190.651337197	207.766174732	2.69001509963
glyb_e -->	293.00887396	-158.82280851	-141.707970975	138590.382699
glyc2p_e -->	1325.69130958	1038.38310269	1055.49794022	2.63256875549
glyc3p_e -->	1338.10865131	1051.05942943	1068.17426696	2.06390879087
glyc_e -->	493.637482924	165.032603221	182.147440756	3.75852524363
glyc__R_e -->	667.065356108	461.687718082	478.802555617	1.99204132027
glyclt_e -->	532.571928708	409.345628109	426.460465644	3.09859381289
gmp_e -->	1261.67280892	769.237399508	786.352237042	195996.398597
gsn_e -->	411.967135767	-121.849200798	-104.734363263	195996.398671
gthox_e -->	1837.31808397	605.167077991	622.281915526	17.4940049327
gthrd_e -->	nan	nan	nan	0.0
gtp_e -->	3046.52141274	2513.78996189	2530.90479942	195996.398592
gua_e -->	-90.9180571191	-296.104730001	-278.989892466	195996.398636
h2_e -->	-17.6110564015	-99.7622765682	-74.2696057831	5.80176352765
h2o2_e -->	133.988258728	51.8371571456	68.9519946803	5.80176352765
h2o_e <=>	238.722045485	156.570825318	156.570825318	1.55610143123
h2s_e -->	-11.5656666402	-52.6412767236	-35.5264391889	5.80176352765
h_e <=>	0.0	0.0	0.0	0.0
hacolipa_e -->	nan	nan	nan	0.0
halipa_e -->	nan	nan	nan	0.0
hdca_e -->	259.3532526	-1013.97676629	-996.861928759	5.80176352765
hdcea_e -->	179.72899082	-1011.44847158	-994.333634046	9.94367809668
hg2_e -->	nan	nan	nan	0.0
his__L_e -->	179.841012454	-189.261379586	-172.146542051	7.90280058088
hom__L_e -->	496.354716442	126.70127013	143.816107665	8.18267697874
hxa_e -->	329.599678314	-122.212874361	-105.098036826	3.1153728726
hxan_e -->	-90.1861847759	-254.460339798	-237.345502263	3.60653748135
idon__L_e -->	1123.55238621	671.721069089	688.835906624	2.80662551551
ile__L_e -->	343.863631739	-190.109130488	-172.994292953	5.80176352765
imp_e -->	1260.43042359	808.862274619	825.977112153	4.16172889896
indole_e -->	-221.080170001	-508.609440584	-491.494603049	4.28661032795
inost_e -->	978.139945619	485.232644758	502.347482293	9.60739678001
ins_e -->	410.559808843	-82.3474157677	-65.232578233	3.12786646794
isetac_e -->	931.265262829	725.887212412	743.002049947	138590.382546
k_e <=>	nan	nan	nan	0.0
kdo2lipid4_e -->	5720.54806009	-358.303119231	-341.188281696	39.7762414039
lac__D_e -->	508.216109846	302.839001218	319.953838752	4.42721635915
lac__L_e -->	511.284671586	305.907562957	323.022400492	1.86068296758
lcts_e -->	1576.02525593	672.362054911	689.476892446	3.35533346659
leu__L_e -->	348.145869033	-185.825135744	-168.710298209	4.4703888101
lipa_e -->	5842.82662134	-2207.65384198	-2190.53900445	56.4608246374
lipa_cold_e -->	nan	nan	nan	0.0
lys__L_e -->	357.610472955	-258.50936497	-241.394527435	5.66214987292
lyx__L_e -->	759.751418806	348.995510291	366.110347826	2.32950342638
mal__D_e -->	849.670738803	685.389299344	702.504136879	8.35118983893
mal__L_e -->	840.418262353	676.136822894	693.251660429	2.00084149618
malt_e -->	1579.30018089	675.636979869	692.751817404	3.37620078872
malthx_e -->	4236.49404397	1689.80649679	1706.92133433	16.3441422434
maltpt_e -->	3572.31471742	1436.38325856	1453.49809609	13.2871292456
malttr_e -->	2243.9560643	929.536778239	946.651615774	7.24834328444
maltttr_e -->	2908.13539086	1182.96002088	1200.07485842	10.24777871
man6p_e -->	1759.41509954	1307.84704083	1324.96187837	2.42650230805
man_e -->	913.577596523	420.670472321	437.785309855	2.10392145586
manglyc_e -->	1333.62485618	717.491079093	734.605916627	3.38533074344
melib_e -->	1576.18848319	672.525282167	689.640119702	4.51987141907
met__D_e -->	321.479589135	-130.339682542	-113.224845007	7.573261217
met__L_e -->	318.792579105	-133.026692572	-115.911855037	8.04813884091
metsox_R__L_e -->	nan	nan	nan	0.0
metsox_S__L_e -->	nan	nan	nan	0.0
mg2_e <=>	455.261520759	455.261520759	472.376358294	5.80176352765
minohp_e -->	5981.77911899	5735.77545828	5752.89029582	16.4738793189
mmet_e -->	345.776473861	-229.26681029	-212.151972755	195996.398513
mn2_e <=>	5.25387334108e-05	5.25387334108e-05	17.1148900735	5.80176352765
mnl_e -->	943.770033785	368.711502712	385.826340246	2.8300870841
mobd_e <=>	nan	nan	nan	0.0
mso3_e -->	781.140783516	657.913953266	675.028790801	138590.382546
n2o_e -->	-104.199760022	-104.199760022	-87.0849224871	5.80176352765
na1_e <=>	nan	nan	nan	0.0
nac_e -->	198.909254007	34.6092338147	51.7240713494	7.05704388167
nh4_e <=>	nan	nan	nan	0.0
ni2_e -->	nan	nan	nan	0.0
nmn_e -->	1416.93115979	842.485201513	859.600039047	13.3656501297
no2_e -->	73.7443142607	32.6687041774	49.7835417121	5.80176352765
no3_e -->	108.690107227	108.690107227	125.804944762	5.80176352765
no_e -->	-86.4998631173	-86.4998631173	-69.3850255826	5.80176352765
o16a4colipa_e -->	nan	nan	nan	0.0
o2_e <=>	-16.3995463519	-16.3995463519	7.9014538235	5.80176352765
o2s_e -->	nan	nan	nan	0.0
ocdca_e -->	246.021645246	-1191.61081398	-1174.49597645	11.6739552561
ocdcea_e -->	165.799318642	-1189.68058409	-1172.56574656	11.3886579452
octa_e -->	315.670006136	-300.440050366	-283.325212832	4.45333203181
orn_e -->	345.811271437	-188.157359035	-171.0425215	8.46691963807
orot_e -->	583.713078486	460.486625981	477.601463516	10.3544731453
pacald_e -->	-9.00774751353	-337.61262818	-320.497790645	5.09137867651
peamn_e -->	-109.188385327	-602.089346017	-584.974508482	5.49180617015
phe__L_e -->	207.070351388	-244.747419962	-227.632582428	5.80176352765
pheme_e -->	nan	nan	nan	0.0
pi_e <=>	1093.61180917	1053.64168693	1070.75652447	1.51243314789
pnto__R_e -->	777.694244065	120.503237301	137.618074836	11.0186183341
ppa_e -->	362.870063449	157.500788424	174.615625959	5.13257758516
ppal_e -->	132.889849178	-113.563811322	-96.4489737869	1.6331526984
pppn_e -->	201.6317538	-168.040355849	-150.925518314	4.88350096443
ppt_e -->	nan	nan	nan	0.0
pro__L_e -->	285.616168252	-84.0641252217	-66.949287687	10.4984098961
progly_e -->	nan	nan	nan	0.0
psclys_e -->	nan	nan	nan	0.0
pser__L_e -->	1366.92283017	1120.93321931	1138.04805684	2.21420108909
ptrc_e -->	42.5769659238	-532.476634237	-515.361796702	5.56022562886
pyr_e -->	466.847123283	343.620426086	360.73526362	1.51203423142
r5p_e -->	1599.08994283	1229.67310026	1246.7879378	2.39860337688
rib__D_e -->	743.35588149	332.599972975	349.714810509	2.92538205038
rmn_e -->	755.011014867	262.103890665	279.2187282	2.73072142518
sbt__D_e -->	945.487931659	370.429400586	387.54423812	2.54700012731
ser__D_e -->	522.903630786	235.420087928	252.534925463	5.30089950489
ser__L_e -->	522.007364209	234.523821352	251.638658886	2.26840093741
skm_e -->	822.054199051	452.375679315	469.49051685	8.59698461178
so2_e -->	300.700000101	300.700000101	317.814837636	5.80176352765
so3_e -->	525.337470099	485.71036092	502.825198455	5.80176352765
so4_e <=>	745.298763874	745.298776291	762.413613826	4.44439219799
